2030 1290.46854 1166.25255
2040 1284.84294 1166.60089
2050 1279.35999 1166.93229
2060 1274.01676 1167.24721
2070 1268.81034 1167.54609
2080 1263.73785 1167.82937
2090 1258.79644 1168.09747
2100 1253.98326 1168.35081
2110 1249.29553 1168.5898
2120 1244.73047 1168.81483
2130 1240.28533 1169.02629
2140 1235.95742 1169.22457
2150 1231.74404 1169.41002
2160 1227.64257 1169.58303
2170 1223.65039 1169.74393
2180 1219.76492 1169.89308
2190 1215.98365 1170.0308
2200 1212.30406 1170.15744
2210 1208.7237 1170.2733
2220 1205.24015 1170.3787
2230 1201.85102 1170.47395
2240 1198.55398 1170.55934
2250 1195.34671 1170.63516
2260 1192.22696 1170.7017
2270 1189.19251 1170.75922
2280 1186.24116 1170.80799
2290 1183.37079 1170.84828
2300 1180.57928 1170.88034
2310 1177.86457 1170.90441
2320 1175.22466 1170.92074
2330 1172.65756 1170.92956
2340 1170.16132 1170.9311
2350 1167.73405 1170.92557
2360 1165.3739 1170.9132
2370 1163.07905 1170.89419
2380 1160.8477 1170.86874
2390 1158.67813 1170.83706
2400 1156.56864 1170.79934
2410 1154.51756 1170.75576
2420 1152.52326 1170.70651
2430 1150.58417 1170.65176
2440 1148.69872 1170.59168
2450 1146.86542 1170.52644
2460 1145.08277 1170.45621
2470 1143.34935 1170.38114
2480 1141.66374 1170.30138
2490 1140.02458 1170.21708
2500 1138.43052 1170.12839
2510 1136.88027 1170.03545
2520 1135.37256 1169.93838
2530 1133.90615 1169.83733
2540 1132.47982 1169.73243
2550 1131.09242 1169.62378
2560 1129.74279 1169.51153
2570 1128.42982 1169.39578
2580 1127.15244 1169.27664
2590 1125.90957 1169.15423
2600 1124.70021 1169.02866
2610 1123.52334 1168.90002
2620 1122.378 1168.76842
2630 1121.26325 1168.63395
2640 1120.17816 1168.49672
2650 1119.12184 1168.3568
2660 1118.09342 1168.2143
2670 1117.09206 1168.06929
2680 1116.11695 1167.92186
2690 1115.16727 1167.7721
2700 1114.24226 1167.62007
2710 1113.34117 1167.46586
2720 1112.46326 1167.30953
2730 1111.60783 1167.15117
2740 1110.77418 1166.99084
2750 1109.96165 1166.8286
2760 1109.16959 1166.66452
2770 1108.39736 1166.49867
2780 1107.64436 1166.33111
2790 1106.90998 1166.16189
2800 1106.19366 1165.99107
2810 1105.49483 1165.81871
2820 1104.81294 1165.64486
2830 1104.14749 1165.46957
2840 1103.49794 1165.2929
2850 1102.86381 1165.11489
2860 1102.24461 1164.93559
2870 1101.63988 1164.75505
2880 1101.04917 1164.57331
2890 1100.47203 1164.39041
2900 1099.90805 1164.20639
2910 1099.35681 1164.0213
2920 1098.8179 1163.83517
2930 1098.29095 1163.64805
2940 1097.77557 1163.45996
2950 1097.27141 1163.27095
2960 1096.7781 1163.08104
2970 1096.29531 1162.89028
2980 1095.82271 1162.69869
2990 1095.35997 1162.5063
3000 1094.90678 1162.31315
3010 1094.46284 1162.11926
3020 1094.02786 1161.92466
3030 1093.60155 1161.72938
3040 1093.18365 1161.53345
3050 1092.77388 1161.33689
3060 1092.37198 1161.13972
3070 1091.97771 1160.94198
3080 1091.59083 1160.74368
3090 1091.21109 1160.54484
3100 1090.83829 1160.34549
3110 1090.47218 1160.14564
3120 1090.11257 1159.94533
3130 1089.75924 1159.74456
3140 1089.412 1159.54336
3150 1089.07065 1159.34175
3160 1088.73501 1159.13974
3170 1088.40489 1158.93735
3180 1088.08013 1158.7346
3190 1087.76054 1158.5315
3200 1087.44596 1158.32806
3210 1087.13625 1158.12432
3220 1086.83123 1157.92027
3230 1086.53076 1157.71593
3240 1086.2347 1157.51132
3250 1085.94291 1157.30645
3260 1085.65526 1157.10134
3270 1085.3716 1156.89598
3280 1085.09182 1156.69041
3290 1084.81578 1156.48462
3300 1084.54338 1156.27863
3310 1084.2745 1156.07245
3320 1084.00902 1155.86609
3330 1083.74684 1155.65957
3340 1083.48786 1155.45288
3350 1083.23196 1155.24605
3360 1082.97906 1155.03907
3370 1082.72906 1154.83196
3380 1082.48187 1154.62473
3390 1082.2374 1154.41739
3400 1081.99556 1154.20993
3410 1081.75627 1154.00238
3420 1081.51945 1153.79474
3430 1081.28503 1153.58701
3440 1081.05292 1153.3792
3450 1080.82306 1153.17133
3460 1080.59537 1152.96338
3470 1080.36978 1152.75539
3480 1080.14624 1152.54734
3490 1079.92467 1152.33924
3500 1079.70501 1152.1311
3510 1079.48721 1151.92293
3520 1079.27121 1151.71473
3530 1079.05694 1151.50651
3540 1078.84436 1151.29826
3550 1078.63342 1151.09001
3560 1078.42406 1150.88174
3570 1078.21623 1150.67347
3580 1078.00989 1150.46519
3590 1077.80498 1150.25692
3600 1077.60148 1150.04866
3610 1077.39932 1149.84041
3620 1077.19848 1149.63218
3630 1076.99891 1149.42396
3640 1076.80057 1149.21576
3650 1076.60343 1149.0076
3660 1076.40744 1148.79946
3670 1076.21258 1148.59135
3680 1076.0188 1148.38328
3690 1075.82608 1148.17525
3700 1075.63439 1147.96725
3710 1075.44368 1147.75931
3720 1075.25394 1147.55141
3730 1075.06513 1147.34355
3740 1074.87723 1147.13576
3750 1074.6902 1146.92801
3760 1074.50403 1146.72032
3770 1074.31869 1146.51269
3780 1074.13415 1146.30512
3790 1073.95038 1146.09762
3800 1073.76737 1145.89018
3810 1073.5851 1145.6828
3820 1073.40354 1145.4755
3830 1073.22267 1145.26827
3840 1073.04247 1145.06111
3850 1072.86292 1144.85402
3860 1072.68401 1144.64701
3870 1072.50571 1144.44008
3880 1072.328 1144.23322
3890 1072.15088 1144.02645
3900 1071.97432 1143.81976
3910 1071.79831 1143.61315
3920 1071.62283 1143.40663
3930 1071.44787 1143.20019
3940 1071.27341 1142.99384
3950 1071.09944 1142.78757
3960 1070.92595 1142.5814
3970 1070.75292 1142.37532
3980 1070.58033 1142.16933
3990 1070.40819 1141.96343
4000 1070.23647 1141.75763
4010 1070.06517 1141.55192
4020 1069.89426 1141.3463
4030 1069.72376 1141.14078
4040 1069.55363 1140.93536
4050 1069.38387 1140.73004
4060 1069.21448 1140.52481
4070 1069.04544 1140.31969
4080 1068.87675 1140.11466
4090 1068.70839 1139.90974
4100 1068.54035 1139.70492
4110 1068.37264 1139.5002
4120 1068.20523 1139.29558
4130 1068.03813 1139.09106
4140 1067.87132 1138.88665
4150 1067.70481 1138.68235
4160 1067.53857 1138.47815
4170 1067.37261 1138.27405
4180 1067.20691 1138.07006
4190 1067.04148 1137.86618
4200 1066.8763 1137.66241
4210 1066.71137 1137.45874
4220 1066.54669 1137.25518
4230 1066.38224 1137.05173
4240 1066.21803 1136.84838
4250 1066.05405 1136.64515
4260 1065.89029 1136.44202
4270 1065.72674 1136.23901
4280 1065.56341 1136.0361
4290 1065.40029 1135.8333
4300 1065.23737 1135.63062
4310 1065.07466 1135.42804
4320 1064.91214 1135.22558
4330 1064.74981 1135.02323
4340 1064.58767 1134.82099
4350 1064.42571 1134.61886
4360 1064.26394 1134.41684
4370 1064.10234 1134.21494
4380 1063.94092 1134.01314
4390 1063.77967 1133.81146
4400 1063.61858 1133.60989
4410 1063.45767 1133.40844
4420 1063.29691 1133.2071
4430 1063.13631 1133.00587
4440 1062.97587 1132.80475
4450 1062.81558 1132.60375
4460 1062.65544 1132.40286
4470 1062.49545 1132.20208
4480 1062.33561 1132.00142
4490 1062.17591 1131.80087
4500 1062.01635 1131.60044
4510 1061.85693 1131.40012
4520 1061.69765 1131.19991
4530 1061.5385 1130.99982
4540 1061.37948 1130.79984
4550 1061.2206 1130.59998
4560 1061.06184 1130.40023
4570 1060.90322 1130.2006
4580 1060.74471 1130.00108
4590 1060.58634 1129.80167
4600 1060.42808 1129.60238
4610 1060.26995 1129.4032
4620 1060.11193 1129.20414
4630 1059.95403 1129.00519
4640 1059.79625 1128.80635
4650 1059.63858 1128.60764
4660 1059.48103 1128.40903
4670 1059.32359 1128.21054
4680 1059.16625 1128.01216
4690 1059.00903 1127.8139
4700 1058.85192 1127.61576
4710 1058.69491 1127.41772
4720 1058.53801 1127.21981
4730 1058.38122 1127.022
4740 1058.22453 1126.82431
4750 1058.06794 1126.62674
4760 1057.91146 1126.42928
4770 1057.75507 1126.23193
4780 1057.59879 1126.0347
4790 1057.4426 1125.83758
4800 1057.28652 1125.64058
4810 1057.13053 1125.44369
4820 1056.97463 1125.24692
4830 1056.81884 1125.05026
4840 1056.66314 1124.85371
4850 1056.50753 1124.65728
4860 1056.35202 1124.46096
4870 1056.1966 1124.26475
4880 1056.04127 1124.06866
4890 1055.88603 1123.87269
4900 1055.73089 1123.67682
4910 1055.57583 1123.48107
4920 1055.42087 1123.28544
4930 1055.26599 1123.08991
4940 1055.1112 1122.89451
4950 1054.95651 1122.69921
4960 1054.8019 1122.50403
4970 1054.64737 1122.30896
4980 1054.49293 1122.114
4990 1054.33858 1121.91916
5000 1054.18432 1121.72443
5010 1054.03014 1121.52982
5020 1053.87604 1121.33531
5030 1053.72203 1121.14092
5040 1053.5681 1120.94664
5050 1053.41426 1120.75248
5060 1053.2605 1120.55843
5070 1053.10682 1120.36449
5080 1052.95322 1120.17066
5090 1052.79971 1119.97694
5100 1052.64628 1119.78334
5110 1052.49293 1119.58985
5120 1052.33966 1119.39647
5130 1052.18647 1119.20321
5140 1052.03336 1119.01005
5150 1051.88033 1118.81701
5160 1051.72738 1118.62408
5170 1051.57451 1118.43126
5180 1051.42172 1118.23855
5190 1051.26901 1118.04596
5200 1051.11638 1117.85347
5210 1050.96382 1117.6611
5220 1050.81135 1117.46884
5230 1050.65895 1117.27669
5240 1050.50663 1117.08465
5250 1050.35438 1116.89272
5260 1050.20222 1116.7009
5270 1050.05013 1116.50919
5280 1049.89812 1116.3176
5290 1049.74618 1116.12611
5300 1049.59432 1115.93474
5310 1049.44254 1115.74347
5320 1049.29083 1115.55232
5330 1049.1392 1115.36128
5340 1048.98764 1115.17034
5350 1048.83616 1114.97952
5360 1048.68475 1114.7888
5370 1048.53342 1114.5982
5380 1048.38217 1114.40771
5390 1048.23098 1114.21732
5400 1048.07988 1114.02705
5410 1047.92884 1113.83688
5420 1047.77789 1113.64683
5430 1047.627 1113.45688
5440 1047.47619 1113.26704
5450 1047.32545 1113.07732
5460 1047.17479 1112.8877
5470 1047.0242 1112.69819
5480 1046.87368 1112.50878
5490 1046.72324 1112.31949
5500 1046.57287 1112.13031
5510 1046.42257 1111.94123
5520 1046.27235 1111.75227
5530 1046.1222 1111.56341
5540 1045.97212 1111.37466
5550 1045.82211 1111.18601
5560 1045.67218 1110.99748
5570 1045.52231 1110.80905
5580 1045.37252 1110.62073
5590 1045.2228 1110.43252
5600 1045.07316 1110.24442
5610 1044.92358 1110.05643
5620 1044.77408 1109.86854
5630 1044.62465 1109.68076
5640 1044.47529 1109.49308
5650 1044.326 1109.30552
5660 1044.17678 1109.11806
5670 1044.02764 1108.93071
5680 1043.87856 1108.74346
5690 1043.72956 1108.55632
5700 1043.58063 1108.36929
5710 1043.43176 1108.18236
5720 1043.28297 1107.99555
5730 1043.13425 1107.80883
5740 1042.9856 1107.62223
5750 1042.83702 1107.43573
5760 1042.68851 1107.24933
5770 1042.54007 1107.06305
5780 1042.3917 1106.87686
5790 1042.24341 1106.69079
5800 1042.09518 1106.50482
5810 1041.94702 1106.31895
5820 1041.79893 1106.13319
5830 1041.65091 1105.94754
5840 1041.50296 1105.76199
5850 1041.35508 1105.57655
5860 1041.20727 1105.39121
5870 1041.05953 1105.20598
5880 1040.91186 1105.02085
5890 1040.76426 1104.83582
5900 1040.61672 1104.65091
5910 1040.46926 1104.46609
5920 1040.32187 1104.28138
5930 1040.17454 1104.09678
5940 1040.02728 1103.91228
5950 1039.8801 1103.72788
5960 1039.73298 1103.54359
5970 1039.58593 1103.3594
5980 1039.43895 1103.17532
5990 1039.29204 1102.99133
6000 1039.14519 1102.80746
6010 1038.99842 1102.62369
6020 1038.85171 1102.44002
6030 1038.70507 1102.25645
6040 1038.5585 1102.07299
6050 1038.412 1101.88963
6060 1038.26557 1101.70637
6070 1038.1192 1101.52322
6080 1037.97291 1101.34017
6090 1037.82668 1101.15722
6100 1037.68052 1100.97438
6110 1037.53442 1100.79164
6120 1037.3884 1100.609
6130 1037.24244 1100.42646
6140 1037.09655 1100.24403
6150 1036.95073 1100.0617
6160 1036.80497 1099.87947
6170 1036.65929 1099.69734
6180 1036.51367 1099.51531
6190 1036.36812 1099.33339
6200 1036.22263 1099.15157
6210 1036.07721 1098.96985
6220 1035.93186 1098.78823
6230 1035.78658 1098.60672
6240 1035.64137 1098.4253
6250 1035.49622 1098.24399
6260 1035.35114 1098.06277
6270 1035.20612 1097.88166
6280 1035.06117 1097.70065
6290 1034.91629 1097.51975
6300 1034.77148 1097.33894
6310 1034.62673 1097.15823
6320 1034.48205 1096.97762
6330 1034.33744 1096.79712
6340 1034.19289 1096.61671
6350 1034.04841 1096.43641
6360 1033.904 1096.2562
6370 1033.75965 1096.0761
6380 1033.61537 1095.8961
6390 1033.47115 1095.71619
6400 1033.32701 1095.53639
6410 1033.18292 1095.35669
6420 1033.03891 1095.17708
6430 1032.89496 1094.99758
6440 1032.75107 1094.81817
6450 1032.60726 1094.63887
6460 1032.4635 1094.45966
6470 1032.31982 1094.28055
6480 1032.1762 1094.10155
6490 1032.03264 1093.92264
6500 1031.88915 1093.74383
6510 1031.74573 1093.56512
6520 1031.60237 1093.38651
6530 1031.45908 1093.208
6540 1031.31586 1093.02958
6550 1031.1727 1092.85127
6560 1031.0296 1092.67305
6570 1030.88657 1092.49494
6580 1030.74361 1092.31692
6590 1030.60071 1092.13899
6600 1030.45788 1091.96117
6610 1030.31511 1091.78345
6620 1030.1724 1091.60582
6630 1030.02976 1091.42829
6640 1029.88719 1091.25086
6650 1029.74468 1091.07353
6660 1029.60224 1090.89629
6670 1029.45986 1090.71915
6680 1029.31755 1090.54211
6690 1029.1753 1090.36517
6700 1029.03312 1090.18832
6710 1028.891 1090.01157
6720 1028.74894 1089.83492
6730 1028.60695 1089.65836
6740 1028.46503 1089.48191
6750 1028.32317 1089.30554
6760 1028.18137 1089.12928
6770 1028.03964 1088.95311
6780 1027.89797 1088.77704
6790 1027.75637 1088.60107
6800 1027.61483 1088.42519
6810 1027.47335 1088.2494
6820 1027.33194 1088.07372
6830 1027.1906 1087.89813
6840 1027.04931 1087.72263
6850 1026.90809 1087.54724
6860 1026.76694 1087.37193
6870 1026.62585 1087.19673
6880 1026.48482 1087.02162
6890 1026.34386 1086.8466
6900 1026.20296 1086.67168
6910 1026.06213 1086.49686
6920 1025.92135 1086.32213
6930 1025.78065 1086.1475
6940 1025.64 1085.97296
6950 1025.49942 1085.79852
6960 1025.3589 1085.62417
6970 1025.21845 1085.44991
6980 1025.07806 1085.27576
6990 1024.93773 1085.10169
7000 1024.79747 1084.92772
7010 1024.65727 1084.75385
7020 1024.51713 1084.58007
7030 1024.37706 1084.40638
7040 1024.23705 1084.23279
7050 1024.0971 1084.05929
7060 1023.95721 1083.88589
7070 1023.81739 1083.71258
7080 1023.67763 1083.53937
7090 1023.53794 1083.36625
7100 1023.3983 1083.19322
7110 1023.25873 1083.02028
7120 1023.11922 1082.84744
7130 1022.97978 1082.6747
7140 1022.8404 1082.50204
7150 1022.70108 1082.32948
7160 1022.56182 1082.15702
7170 1022.42263 1081.98465
7180 1022.28349 1081.81237
7190 1022.14442 1081.64018
7200 1022.00542 1081.46808
7210 1021.86647 1081.29608
7220 1021.72759 1081.12417
7230 1021.58877 1080.95236
7240 1021.45001 1080.78063
7250 1021.31131 1080.609
7260 1021.17268 1080.43747
7270 1021.03411 1080.26602
7280 1020.8956 1080.09467
7290 1020.75715 1079.92341
7300 1020.61877 1079.75224
7310 1020.48044 1079.58116
7320 1020.34218 1079.41017
7330 1020.20398 1079.23928
7340 1020.06584 1079.06848
7350 1019.92776 1078.89777
7360 1019.78975 1078.72715
7370 1019.65179 1078.55662
7380 1019.5139 1078.38619
7390 1019.37607 1078.21584
7400 1019.2383 1078.04559
7410 1019.10059 1077.87543
7420 1018.96295 1077.70536
7430 1018.82536 1077.53538
7440 1018.68784 1077.36549
7450 1018.55038 1077.19569
7460 1018.41298 1077.02599
7470 1018.27564 1076.85637
7480 1018.13836 1076.68685
7490 1018.00114 1076.51741
7500 1017.86398 1076.34807
7510 1017.72689 1076.17881
7520 1017.58985 1076.00965
7530 1017.45288 1075.84058
7540 1017.31596 1075.67159
7550 1017.17911 1075.5027
7560 1017.04232 1075.3339
7570 1016.90559 1075.16518
7580 1016.76892 1074.99656
7590 1016.63231 1074.82803
7600 1016.49576 1074.65958
7610 1016.35927 1074.49123
7620 1016.22284 1074.32296
7630 1016.08648 1074.15479
7640 1015.95017 1073.9867
7650 1015.81392 1073.8187
7660 1015.67774 1073.6508
7670 1015.54161 1073.48298
7680 1015.40555 1073.31525
7690 1015.26954 1073.14761
7700 1015.13359 1072.98006
7710 1014.99771 1072.81259
7720 1014.86188 1072.64522
7730 1014.72612 1072.47793
7740 1014.59041 1072.31074
7750 1014.45477 1072.14363
7760 1014.31918 1071.97661
7770 1014.18366 1071.80968
7780 1014.04819 1071.64283
7790 1013.91278 1071.47608
7800 1013.77744 1071.30941
7810 1013.64215 1071.14283
7820 1013.50692 1070.97634
7830 1013.37176 1070.80994
7840 1013.23665 1070.64362
7850 1013.1016 1070.47739
7860 1012.96661 1070.31125
7870 1012.83168 1070.1452
7880 1012.69681 1069.97923
7890 1012.562 1069.81336
7900 1012.42725 1069.64757
7910 1012.29256 1069.48186
7920 1012.15792 1069.31625
7930 1012.02335 1069.15072
7940 1011.88884 1068.98527
7950 1011.75438 1068.81992
7960 1011.61998 1068.65465
7970 1011.48565 1068.48947
7980 1011.35137 1068.32437
7990 1011.21715 1068.15937
8000 1011.08299 1067.99444
8010 1010.94888 1067.82961
8020 1010.81484 1067.66486
8030 1010.68086 1067.5002
8040 1010.54693 1067.33562
8050 1010.41306 1067.17113
8060 1010.27926 1067.00673
8070 1010.14551 1066.84241
8080 1010.01181 1066.67818
8090 1009.87818 1066.51403
8100 1009.74461 1066.34997
8110 1009.61109 1066.186
8120 1009.47763 1066.02211
8130 1009.34423 1065.8583
8140 1009.21089 1065.69459
8150 1009.07761 1065.53095
8160 1008.94438 1065.36741
8170 1008.81122 1065.20394
8180 1008.67811 1065.04057
8190 1008.54506 1064.87728
8200 1008.41207 1064.71407
8210 1008.27913 1064.55095
8220 1008.14626 1064.38791
8230 1008.01344 1064.22496
8240 1007.88068 1064.06209
8250 1007.74797 1063.89931
8260 1007.61533 1063.73661
8270 1007.48274 1063.574
8280 1007.35021 1063.41147
8290 1007.21774 1063.24902
8300 1007.08532 1063.08666
8310 1006.95297 1062.92439
8320 1006.82067 1062.7622
8330 1006.68843 1062.60009
8340 1006.55624 1062.43806
8350 1006.42412 1062.27613
8360 1006.29205 1062.11427
8370 1006.16003 1061.9525
8380 1006.02808 1061.79081
8390 1005.89618 1061.6292
8400 1005.76434 1061.46768
8410 1005.63256 1061.30624
8420 1005.50083 1061.14489
8430 1005.36916 1060.98362
8440 1005.23755 1060.82243
8450 1005.106 1060.66133
8460 1004.9745 1060.50031
8470 1004.84306 1060.33937
8480 1004.71167 1060.17851
8490 1004.58034 1060.01774
8500 1004.44907 1059.85705
8510 1004.31786 1059.69644
8520 1004.1867 1059.53592
8530 1004.0556 1059.37548
8540 1003.92456 1059.21512
8550 1003.79357 1059.05484
8560 1003.66264 1058.89465
8570 1003.53177 1058.73454
8580 1003.40095 1058.57451
8590 1003.27019 1058.41456
8600 1003.13948 1058.2547
8610 1003.00884 1058.09491
8620 1002.87824 1057.93521
8630 1002.74771 1057.77559
8640 1002.61723 1057.61606
8650 1002.4868 1057.4566
8660 1002.35644 1057.29723
8670 1002.22613 1057.13794
8680 1002.09587 1056.97873
8690 1001.96567 1056.8196
8700 1001.83553 1056.66055
8710 1001.70544 1056.50158
8720 1001.57541 1056.3427
8730 1001.44544 1056.1839
8740 1001.31552 1056.02517
8750 1001.18565 1055.86653
8760 1001.05585 1055.70797
8770 1000.92609 1055.54949
8780 1000.7964 1055.39109
8790 1000.66676 1055.23278
8800 1000.53717 1055.07454
8810 1000.40764 1054.91638
8820 1000.27817 1054.75831
8830 1000.14875 1054.60031
8840 1000.01939 1054.4424
8850 999.89008 1054.28456
8860 999.76083 1054.12681
8870 999.63163 1053.96914
8880 999.50249 1053.81154
8890 999.3734 1053.65403
8900 999.24437 1053.4966
8910 999.1154 1053.33924
8920 998.98648 1053.18197
8930 998.85761 1053.02478
8940 998.7288 1052.86766
8950 998.60005 1052.71063
8960 998.47135 1052.55367
8970 998.3427 1052.3968
8980 998.21411 1052.24
8990 998.08557 1052.08329
9000 997.95709 1051.92665
9010 997.82867 1051.77009
9020 997.7003 1051.61362
9030 997.57198 1051.45722
9040 997.44372 1051.3009
9050 997.31551 1051.14466
9060 997.18736 1050.9885
9070 997.05926 1050.83241
9080 996.93122 1050.67641
9090 996.80323 1050.52048
9100 996.67529 1050.36464
9110 996.54741 1050.20887
9120 996.41959 1050.05318
9130 996.29182 1049.89757
9140 996.1641 1049.74204
9150 996.03644 1049.58658
9160 995.90883 1049.43121
9170 995.78127 1049.27591
9180 995.65377 1049.12069
9190 995.52633 1048.96555
9200 995.39894 1048.81048
9210 995.2716 1048.6555
9220 995.14431 1048.50059
9230 995.01708 1048.34576
9240 994.88991 1048.19101
9250 994.76279 1048.03634
9260 994.63572 1047.88174
9270 994.5087 1047.72722
9280 994.38174 1047.57278
9290 994.25483 1047.41842
9300 994.12798 1047.26413
9310 994.00118 1047.10992
9320 993.87444 1046.95579
9330 993.74774 1046.80173
9340 993.62111 1046.64775
9350 993.49452 1046.49385
9360 993.36799 1046.34003
9370 993.24151 1046.18628
9380 993.11508 1046.03261
9390 992.98871 1045.87902
9400 992.8624 1045.7255
9410 992.73613 1045.57206
9420 992.60992 1045.4187
9430 992.48376 1045.26541
9440 992.35765 1045.1122
9450 992.2316 1044.95907
9460 992.1056 1044.80601
9470 991.97966 1044.65303
9480 991.85377 1044.50013
9490 991.72793 1044.3473
9500 991.60214 1044.19455
9510 991.4764 1044.04187
9520 991.35072 1043.88927
9530 991.2251 1043.73674
9540 991.09952 1043.58429
9550 990.974 1043.43192
